Billing Date,Service Name,Organization Name,Customer Number,Product ID,Product Name,Item Code,Quantity,Unit Cost Price,Unit Sales Price,Total Cost,Total Sales,Margin Amount,Margin Percentage,Currency Code,Payment Frequency,Purchase Order Number,Subscription ID,Subscription Name,Billing Line Details,Organization Currency Code,Organization Groups,Opportunity Number
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNZJ,Blob Storage,DZH318Z0BNZJ,57.088,0.0034,0.004,0.19,0.228352,0.038352,16.79512332,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNZJ,Blob Storage,DZH318Z0BNZJ,51200,0.03893,0.0458,1993.21,2344.96,351.75,15.00025587,USD,,,4630329E-27E0-4BF1-DB8F-1D00DCEBE761,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNZJ,Blob Storage,DZH318Z0BNZJ,5.3155,0.085,0.1,0.45,0.53155,0.08155,15.34192456,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNZJ,Blob Storage,DZH318Z0BNZJ,28300.02499,0.0373728,0.0458,1057.65,1296.141144,238.4911445,18.40009057,USD,,,4630329E-27E0-4BF1-DB8F-1D00DCEBE761,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNZJ,Blob Storage,DZH318Z0BNZJ,49.1525,0.085,0.1,4.17,4.91525,0.74525,15.16199583,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNZJ,Blob Storage,DZH318Z0BNZJ,0.187,0.0034,0,0,0,0,0,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BP0B,Files,DZH318Z0BP0B,4.99968,0.051,0.06,0.25,0.2999808,0.0499808,16.66133299,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,2760.703577,0,0,0,0,0,0,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNVX,Rtn Preference: MGN,DZH318Z0BNVX,5.513867,0,0,0,0,0,0,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BZ26,Storage - Bandwidth,DZH318Z0BZ26,2758.616245,0.017,0.02,46.89,55.1723249,8.2823249,15.01173807,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BZ26,Storage - Bandwidth,DZH318Z0BZ26,0.029206,0,0,0,0,0,0,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNZ5,Tables,DZH318Z0BNZ5,0.438,0.000306,0,0,0,0,0,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNZ5,Tables,DZH318Z0BNZ5,0.4401,0.000306,0,0,0,0,0,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNZ5,Tables,DZH318Z0BNZ5,0.003287,0.03825,0,0,0,0,0,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft Azure Consumption,Brookdale University Hospital and Medical Center,552728,DZH318Z0BNZ5,Tables,DZH318Z0BNZ5,0.004163,0.051,0,0,0,0,0,USD,,,8B27F74B-1914-46EB-8089-AEF9057D6E21,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;NOC;Tamara Fletcher,42557
5/7/2023,Microsoft 365,"Brooks Construction Company, Inc.",599132,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,125,-2.24,-2.408,-280,-301,-21,6.976744186,USD,MONTHLY,,D257D032-E376-446C-CFF7-CF789A4BA098,Exchange Online Plan 1 ,addQuantity. From 26 Apr 2023 to 16 May 2023 (21 days),USD,Brian Lombardi;Elizabeth Kasbeer;Jarid Italiano;NOC,85709
5/7/2023,Microsoft 365,"Brooks Construction Company, Inc.",599132,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,125,3.2,3.44,400,430,30,6.976744186,USD,MONTHLY,,D257D032-E376-446C-CFF7-CF789A4BA098,Exchange Online Plan 1 ,cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Brian Lombardi;Elizabeth Kasbeer;Jarid Italiano;NOC,85709
5/7/2023,Microsoft 365,"Brooks Construction Company, Inc.",599132,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,127,2.24,2.408,284.48,305.816,21.336,6.976744186,USD,MONTHLY,,D257D032-E376-446C-CFF7-CF789A4BA098,Exchange Online Plan 1 ,addQuantity. From 26 Apr 2023 to 16 May 2023 (21 days),USD,Brian Lombardi;Elizabeth Kasbeer;Jarid Italiano;NOC,85709
5/7/2023,Microsoft 365,"Brooks Construction Company, Inc.",599132,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,9,18.4,19.78,165.6,178.02,12.42,6.976744186,USD,MONTHLY,,ACC0C719-188D-4DA8-C314-A921936C63E5,Office 365 E3,cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Brian Lombardi;Elizabeth Kasbeer;Jarid Italiano;NOC,85709
5/7/2023,Microsoft 365,"Brooks Construction Company, Inc.",599132,CFQ7TTC0HD32,Visio Plan 2,CFQ7TTC0HD32:0002:P1Y:MONTHLY,2,12,12.9,24,25.8,1.8,6.976744186,USD,MONTHLY,,7DD06C2A-5D43-41E1-C612-8AD3603B9396,Visio Plan 2,cycleCharge. From 17 Apr 2023 to 16 May 2023 (30 days),USD,Brian Lombardi;Elizabeth Kasbeer;Jarid Italiano;NOC,85709
5/7/2023,Microsoft 365,Burnham Harbor Private Wealth,740556,CFQ7TTC0LH1P,Exchange Online (Plan 2),CFQ7TTC0LH1P:0001:P1Y:MONTHLY,1,6.4,6.88,6.4,6.88,0.48,6.976744186,USD,MONTHLY,,8EB72CE6-0701-44C3-C61C-029CD985989B,Exchange Online (Plan 2),cycleCharge. From 22 Apr 2023 to 21 May 2023 (30 days),USD,Sanctuary Wealth,101215
5/7/2023,Microsoft 365,Burnham Harbor Private Wealth,740556,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,6,18.4,19.78,110.4,118.68,8.28,6.976744186,USD,MONTHLY,,4E726479-0C01-4470-C9FB-9414CF4E4518,Office 365 E3,cycleCharge. From 22 Apr 2023 to 21 May 2023 (30 days),USD,Sanctuary Wealth,101215
5/7/2023,Microsoft 365,capellinewyork.com,600096,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,675,3.2,3.52,2160,2376,216,9.090909091,USD,MONTHLY,,2F09D023-D378-4F71-C150-909F173756B4,Exchange Online Plan 1 ,cycleCharge. From 10 Apr 2023 to 09 May 2023 (30 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft 365,capellinewyork.com,600096,CFQ7TTC0LH1P,Exchange Online (Plan 2),CFQ7TTC0LH1P:0001:P1Y:MONTHLY,14,6.4,7.05,89.6,98.7,9.1,9.219858156,USD,MONTHLY,,5614B9FD-BF3D-498F-D129-7A3477574749,Exchange Online Plan 2 ,cycleCharge. From 10 Apr 2023 to 09 May 2023 (30 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft 365,capellinewyork.com,600096,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,115,-3.87,-4.596774194,-445.05,-528.6290323,-83.57903226,15.81052632,USD,MONTHLY,,45BF1B9D-D027-4A7B-CF1A-1828F8EE88C8,Microsoft 365 Business Basic,addQuantity. From 05 Apr 2023 to 29 Apr 2023 (25 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft 365,capellinewyork.com,600096,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,125,3.87,4.596774194,483.75,574.5967742,90.84677419,15.81052632,USD,MONTHLY,,45BF1B9D-D027-4A7B-CF1A-1828F8EE88C8,Microsoft 365 Business Basic,addQuantity. From 05 Apr 2023 to 29 Apr 2023 (25 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft 365,capellinewyork.com,600096,CFQ7TTC0LH18,Microsoft 365 Business Basic,CFQ7TTC0LH18:0001:P1Y:MONTHLY,125,4.8,5.7,600,712.5,112.5,15.78947368,USD,MONTHLY,,45BF1B9D-D027-4A7B-CF1A-1828F8EE88C8,Microsoft 365 Business Basic,cycleCharge. From 30 Apr 2023 to 29 May 2023 (30 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft 365,capellinewyork.com,600096,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,50,10,12.5,500,625,125,20,USD,MONTHLY,,FD64DF91-77A1-492A-C8F6-EA1FA604D9E4,Microsoft 365 Business Standard,cycleCharge. From 10 Apr 2023 to 09 May 2023 (30 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft 365,capellinewyork.com,600096,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,7,18.4,17.58,128.8,123.06,-5.74,-4.664391354,USD,MONTHLY,,B08943AD-0115-426F-C677-4C061DB6F356,Office 365 E3,cycleCharge. From 10 Apr 2023 to 09 May 2023 (30 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft Azure Consumption,capellinewyork.com,600096,DZH318Z0BNZJ,Blob Storage,DZH318Z0BNZJ,0.014,0.0034,0,0,0,0,0,USD,,,D7E3A077-58F9-4772-838E-BC47EE73C2E6,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft Azure Consumption,capellinewyork.com,600096,DZH318Z0BP0B,Files,DZH318Z0BP0B,4.99968,0.051,0.06,0.25,0.2999808,0.0499808,16.66133299,USD,,,D7E3A077-58F9-4772-838E-BC47EE73C2E6,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft Azure Consumption,capellinewyork.com,600096,DZH318Z0BNZ5,Tables,DZH318Z0BNZ5,0.00661,0.03825,0,0,0,0,0,USD,,,D7E3A077-58F9-4772-838E-BC47EE73C2E6,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft Azure Consumption,capellinewyork.com,600096,DZH318Z0BNZ5,Tables,DZH318Z0BNZ5,0.884,0.000306,0,0,0,0,0,USD,,,D7E3A077-58F9-4772-838E-BC47EE73C2E6,Azure plan,new. From 01 Apr 2023 to 30 Apr 2023 (30 days),USD,Andrea Lysko;Elizabeth Kasbeer;Jarid Italiano;NOC,78926
5/7/2023,Microsoft 365,Carepoint,648987,CFQ7TTC0LH16,Exchange Online (Plan 1),CFQ7TTC0LH16:0001:P1Y:MONTHLY,29,3.2,3.72,92.8,107.88,15.08,13.97849462,USD,MONTHLY,,2311F423-A91F-4FDE-CCB6-298F6568DA15,Exchange Online Plan 1 ,cycleCharge. From 09 Apr 2023 to 08 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Matthew Davis;NOC,75790
5/7/2023,Microsoft 365,Carepoint,648987,CFQ7TTC0LHSL,Microsoft 365 Audio Conferencing,CFQ7TTC0LHSL:0001:P1Y:MONTHLY,12,2.5,4,30,48,18,37.5,USD,MONTHLY,,BCA316AD-5219-411E-CF57-75B6B6786AB0,Microsoft 365 Audio Conferencing,cycleCharge. From 09 Apr 2023 to 08 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Matthew Davis;NOC,75790
5/7/2023,Microsoft 365,Carepoint,648987,CFQ7TTC0LCHC,Microsoft 365 Business Premium,CFQ7TTC0LCHC:0002:P1Y:MONTHLY,80,17.6,19.56,1408,1564.8,156.8,10.0204499,USD,MONTHLY,,A8C02EC1-2A81-44AE-D6D6-433F0A58EAA5,Microsoft 365 Business Premium,cycleCharge. From 09 Apr 2023 to 08 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Matthew Davis;NOC,75790
5/7/2023,Microsoft 365,Carepoint,648987,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,2,18.4,20.44,36.8,40.88,4.08,9.980430528,USD,MONTHLY,,2F3F23B1-EF12-40C7-C6EF-04BDF3E55375,Office 365 E3,cycleCharge. From 09 Apr 2023 to 08 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Matthew Davis;NOC,75790
5/7/2023,Microsoft 365,Carepoint,648987,CFQ7TTC0LHSF,Power BI Pro,CFQ7TTC0LHSF:0001:P1Y:MONTHLY,1,8,9.09,8,9.09,1.09,11.99119912,USD,MONTHLY,,60DD57CA-DA15-4E68-D71D-72BF76127BE5,Power BI Pro,cycleCharge. From 09 Apr 2023 to 08 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Matthew Davis;NOC,75790
5/7/2023,Microsoft 365,Carepoint,648987,CFQ7TTC0LHSF,Power BI Pro,CFQ7TTC0LHSF:0001:P1Y:MONTHLY,1,8,9.09,8,9.09,1.09,11.99119912,USD,MONTHLY,,C32BD637-8640-4EF3-D13B-D08B464F2EA6,Power BI Pro,cycleCharge. From 18 Apr 2023 to 17 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Matthew Davis;NOC,75790
5/7/2023,Microsoft 365,Carepoint,648987,CFQ7TTC0HDB0,Project Plan 3,CFQ7TTC0HDB0:0002:P1Y:MONTHLY,25,24,27.27,600,681.75,81.75,11.99119912,USD,MONTHLY,,92BA249F-570B-4A19-CC61-3001D5FE2E31,Project Plan 3,cycleCharge. From 23 Apr 2023 to 22 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Matthew Davis;NOC,75790
5/7/2023,Microsoft 365,Carepoint,648987,CFQ7TTC0HD33,Visio Plan 1,CFQ7TTC0HD33:0003:P1Y:MONTHLY,1,4,4.55,4,4.55,0.55,12.08791209,USD,MONTHLY,,662265F1-6BBE-4762-CA1C-E18B08FCFB7F,Visio Plan 1,cycleCharge. From 09 Apr 2023 to 08 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Matthew Davis;NOC,75790
5/7/2023,Microsoft 365,Carepoint,648987,CFQ7TTC0HD32,Visio Plan 2,CFQ7TTC0HD32:0002:P1Y:MONTHLY,1,12,13.64,12,13.64,1.64,12.02346041,USD,MONTHLY,,8D520B04-40E1-4F23-D862-93A5A9DCB262,Visio Plan 2,cycleCharge. From 09 Apr 2023 to 08 May 2023 (30 days),USD,Elizabeth Kasbeer;Jarid Italiano;Matthew Davis;NOC,75790
5/7/2023,Microsoft 365,Carpion Private Wealth,740480,CFQ7TTC0LH1P,Exchange Online (Plan 2),CFQ7TTC0LH1P:0001:P1Y:MONTHLY,1,6.4,6.88,6.4,6.88,0.48,6.976744186,USD,MONTHLY,,72E2EA81-FD67-4E1C-D4E8-1475A8139F31,Exchange Online (Plan 2),cycleCharge. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Sanctuary Wealth,98304
5/7/2023,Microsoft 365,Carpion Private Wealth,740480,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,5,-4.91,-5.274666667,-24.55,-26.37333333,-1.823333333,6.913549039,USD,MONTHLY,,E498FF9F-6F6F-483A-C240-905A085B293A,Office 365 E3,addQuantity. From 25 Apr 2023 to 02 May 2023 (8 days),USD,Sanctuary Wealth,98304
5/7/2023,Microsoft 365,Carpion Private Wealth,740480,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,6,4.91,5.274666667,29.46,31.648,2.188,6.913549039,USD,MONTHLY,,E498FF9F-6F6F-483A-C240-905A085B293A,Office 365 E3,addQuantity. From 25 Apr 2023 to 02 May 2023 (8 days),USD,Sanctuary Wealth,98304
5/7/2023,Microsoft 365,Carpion Private Wealth,740480,CFQ7TTC0LF8R,Office 365 E3,CFQ7TTC0LF8R:0001:P1Y:MONTHLY,5,18.4,19.78,92,98.9,6.9,6.976744186,USD,MONTHLY,,E498FF9F-6F6F-483A-C240-905A085B293A,Office 365 E3,cycleCharge. From 03 Apr 2023 to 02 May 2023 (30 days),USD,Sanctuary Wealth,98304
5/7/2023,Microsoft 365,Case Worthy,686837,CFQ7TTC0LFLS,Azure Active Directory Premium P1,CFQ7TTC0LFLS:0002:P1Y:MONTHLY,100,4.8,5.35,480,535,55,10.28037383,USD,MONTHLY,,DD313099-9389-4CAB-DDC5-9F8FC0F583E0,Azure Active Directory Premium P1,cycleCharge. From 19 Apr 2023 to 18 May 2023 (30 days),USD,Jarid Italiano;Jim Mundall,89822
5/7/2023,Microsoft 365,Case Worthy,686837,CFQ7TTC0LCHC,Microsoft 365 Business Premium,CFQ7TTC0LCHC:0002:P1Y:MONTHLY,3,17.6,22,52.8,66,13.2,20,USD,MONTHLY,Jim Mundall,3F306B81-B869-42F4-C2C1-4A426E015745,Microsoft 365 Business Premium,renew. From 27 Apr 2023 to 26 May 2023 (30 days),USD,Jarid Italiano;Jim Mundall,89822
5/7/2023,Microsoft 365,Case Worthy,686837,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,7,6,7.5,42,52.5,10.5,20,USD,MONTHLY,,CAF7475B-12D2-4531-C080-8D7C06007F2D,Microsoft 365 Business Standard,addQuantity. From 19 Apr 2023 to 06 May 2023 (18 days),USD,Jarid Italiano;Jim Mundall,89822
5/7/2023,Microsoft 365,Case Worthy,686837,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,2,10,12.5,20,25,5,20,USD,MONTHLY,,CAF7475B-12D2-4531-C080-8D7C06007F2D,Microsoft 365 Business Standard,cycleCharge. From 07 Apr 2023 to 06 May 2023 (30 days),USD,Jarid Italiano;Jim Mundall,89822
5/7/2023,Microsoft 365,Case Worthy,686837,CFQ7TTC0LDPB,Microsoft 365 Business Standard,CFQ7TTC0LDPB:0001:P1Y:MONTHLY,2,-6,-7.5,-12,-15,-3,20,USD,MONTHLY,,CAF7475B-12D2-4531-C080-8D7C06007F2D,Microsoft 365 Business Standard,addQuantity. From 19 Apr 2023 to 06 May 2023 (18 days),USD,Jarid Italiano;Jim Mundall,89822
5/7/2023,Microsoft 365,Case Worthy,686837,CFQ7TTC0LH0T,Microsoft Teams Phone Standard,CFQ7TTC0LH0T:0001:P1Y:MONTHLY,16,6.4,7.5,102.4,120,17.6,14.66666667,USD,MONTHLY,,D991BE05-829E-478F-C49A-41051536546C,Microsoft Teams Phone Standard,renew. From 27 Apr 2023 to 26 May 2023 (30 days),USD,Jarid Italiano;Jim Mundall,89822
5/7/2023,Microsoft 365,Case Worthy,686837,CFQ7TTC0HDB0,Project Plan 3,CFQ7TTC0HDB0:0002:P1Y:MONTHLY,1,15.48,18.21935484,15.48,18.21935484,2.739354839,15.03541076,USD,MONTHLY,,17F42A38-E574-499A-D586-96BD6E377F1F,Project Plan 3,new. From 07 Apr 2023 to 26 Apr 2023 (20 days),USD,Jarid Italiano;Jim Mundall,89822
5/7/2023,Microsoft 365,Case Worthy,686837,CFQ7TTC0HDB0,Project Plan 3,CFQ7TTC0HDB0:0002:P1Y:MONTHLY,1,24,28.24,24,28.24,4.24,15.01416431,USD,MONTHLY,,17F42A38-E574-499A-D586-96BD6E377F1F,Project Plan 3,renew. From 27 Apr 2023 to 26 May 2023 (30 days),USD,Jarid Italiano;Jim Mundall,89822
5/7/2023,Microsoft 365,Case Worthy,686837,CFQ7TTC0HD32,Visio Plan 2,CFQ7TTC0HD32:0002:P1Y:MONTHLY,2,12,15,24,30,6,20,USD,MONTHLY,,26609FF8-2021-4A7E-D237-351B78AF882D,Visio Plan 2,renew. From 27 Apr 2023 to 26 May 2023 (30 days),USD,Jarid Italiano;Jim Mundall,89822
5/7/2023,Microsoft 365,Catapult Learning,627180,CFQ7TTC0HKJ7,Dynamics 365 Customer Voice - D365 & Power Glidepath Promo,CFQ7TTC0HKJ7:0001:P1M:MONTHLY,1,149.99,240,149.99,240,90.01,37.50416667,USD,MONTHLY,,0CFA1729-38DA-450F-DABE-F2EE2082CFDE,Dynamics 365 Customer Voice,renew. From 13 Apr 2023 to 12 May 2023 (30 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,28553
5/7/2023,Microsoft 365,Catapult Learning,627180,CFQ7TTC0LFNJ,Dynamics 365 Team Members,CFQ7TTC0LFNJ:0001:P1Y:MONTHLY,375,0.97,1.290322581,363.75,483.8709677,120.1209677,24.825,USD,MONTHLY,,E7CCB8C5-E2E0-45C4-D9D3-95DB24BBF7DD,Dynamics 365 Team Members,addQuantity. From 11 Apr 2023 to 15 Apr 2023 (5 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,28553
5/7/2023,Microsoft 365,Catapult Learning,627180,CFQ7TTC0LFNJ,Dynamics 365 Team Members,CFQ7TTC0LFNJ:0001:P1Y:MONTHLY,360,-0.97,-1.290322581,-349.2,-464.516129,-115.316129,24.825,USD,MONTHLY,,E7CCB8C5-E2E0-45C4-D9D3-95DB24BBF7DD,Dynamics 365 Team Members,addQuantity. From 11 Apr 2023 to 15 Apr 2023 (5 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,28553
5/7/2023,Microsoft 365,Catapult Learning,627180,CFQ7TTC0LFNJ,Dynamics 365 Team Members,CFQ7TTC0LFNJ:0001:P1Y:MONTHLY,375,6,8,2250,3000,750,25,USD,MONTHLY,,E7CCB8C5-E2E0-45C4-D9D3-95DB24BBF7DD,Dynamics 365 Team Members,cycleCharge. From 16 Apr 2023 to 15 May 2023 (30 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,28553
5/7/2023,Microsoft 365,Catapult Learning,627180,CFQ7TTC0HHS9,"Windows 365 Enterprise 2 vCPU, 8 GB, 128 GB",CFQ7TTC0HHS9:0015:P1Y:MONTHLY,1,-21.96,-25.83,-21.96,-25.83,-3.87,14.9825784,USD,MONTHLY,,1813A7A6-552A-4060-D1D2-CC61C9AACA10,Windows 365 Enterprise 2 vCPU 8 GB 128 GB,addQuantity. From 25 Apr 2023 to 15 May 2023 (21 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,28553
5/7/2023,Microsoft 365,Catapult Learning,627180,CFQ7TTC0HHS9,"Windows 365 Enterprise 2 vCPU, 8 GB, 128 GB",CFQ7TTC0HHS9:0015:P1Y:MONTHLY,2,21.96,25.83,43.92,51.66,7.74,14.9825784,USD,MONTHLY,,1813A7A6-552A-4060-D1D2-CC61C9AACA10,Windows 365 Enterprise 2 vCPU 8 GB 128 GB,addQuantity. From 25 Apr 2023 to 15 May 2023 (21 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,28553
5/7/2023,Microsoft 365,Catapult Learning,627180,CFQ7TTC0HHS9,"Windows 365 Enterprise 2 vCPU, 8 GB, 128 GB",CFQ7TTC0HHS9:0015:P1Y:MONTHLY,1,21.96,25.83,21.96,25.83,3.87,14.9825784,USD,MONTHLY,,1813A7A6-552A-4060-D1D2-CC61C9AACA10,Windows 365 Enterprise 2 vCPU 8 GB 128 GB,new. From 25 Apr 2023 to 15 May 2023 (21 days),USD,Elizabeth Kasbeer;Eric Zeuthen;Jarid Italiano;NOC,28553
5/7/2023,Microsoft Azure Marketplace Items,Cedar Electronics,501216,DZH318Z0BPS6,Azure plan,DZH318Z0BPS6,1,0,0,0,0,0,0,USD,,,CB71B394-5BC3-4CB6-DAFD-CB6590BFC4D7,,new. From 25 Apr 2023 to 31 Dec 9999 (2913425 days),USD,Elizabeth Kasbeer;Jarid Italiano;Nick Kroll;NOC,87366
